,mAbA7batch1-1a_1_C2,mAbA7batch1-1a_2_C2,mAbA9batch3-1_1_C2,mAbA9batch3-1_2_C2,mAbC1batch2-1_2_C2,mAbC1batch2-1_1_C2,mAbC3batch1-2_1_C2,mAbC3batch1-2_2_C2
corona2_4763,0.24110656581284345,0.2833611674975334,0.21079140036375468,0.2860117548329784,0.17926950174571427,0.21713606011328024,0.12210756519689744,0.2770479883431228
corona2_1391,0.24110656581284345,0.1036304111357876,0.05304128835480841,0.12091041886232665,0.11489439202336305,0.1383529926086866,0.15326832737909596,0.2158130227532576
corona2_4109,0.2410493333094465,0.07412345046650705,0.3265355377300628,0.14111598682738258,0.1628504999105802,0.31718842490323657,0.0768586871621615,0.21064627256283086
corona2_7115,0.2410493333094465,0.1944694515567308,0.3265355377300628,0.5271800732778976,0.6213457682675619,0.3326368453261337,0.5692673460186707,0.3725355142335652
corona2_9652,0.2410493333094465,0.11205168600023553,0.09897221311528412,0.10998811917216188,0.2410271897034319,0.21975466108062613,0.5692673460186707,0.4527657048903256
corona2_11914,0.2410493333094465,0.6032819139100349,0.1936447325311862,0.40478319163048254,0.03709088189604296,0.38120474704493545,0.233237538927224,0.1774702706949589
corona2_4247,0.2410493333094465,0.3526034704406704,0.2553500384454812,0.7731419884416763,0.2865949095527397,0.38120474704493545,0.2113946830573293,0.1774702706949589
corona2_2418,0.24101150423591605,0.28243643840319804,0.0019322342346309806,0.02827311247831796,0.0911294435503244,0.04287895171619401,0.7613260413243752,0.7953552992472654
corona2_8243,0.2408610040844881,0.19769945887481316,0.5462233599503662,0.5045554045535808,0.6523587736832178,0.6872735458289663,0.06687670917817662,0.2229201986819685
corona2_10528,0.2405402409097739,0.6794999976983722,0.1919911860795091,0.07681161362383301,0.19735154424262732,0.0656067310985989,0.1829589261892869,0.2677166678430678
corona2_12512,0.2405402409097739,0.03477259107084396,0.14252251146526715,0.061466159776862435,0.08159765259310414,0.020979975570046924,0.016475851799391688,0.141884197210898
corona2_6000,0.24045117217145665,0.3171374169778984,0.2415461786478975,0.35918880960784777,0.08870472482157013,0.1908420611494789,0.23215135895657474,0.1276616101444618
corona2_8354,0.24034749738334535,0.198076427342476,0.03646624369430635,0.049296110996767804,0.219198325301026,0.21715881417254,0.011706802184262555,0.10097944409190147
corona2_851,0.24006898959652725,0.31570173263213913,0.005553554382370927,0.08992448482406541,0.10985822338991458,0.040162193584648564,0.7252142419401095,0.7546290581081583
corona2_12993,0.2397767105058726,0.2464148354442388,0.22089883185628734,0.4455678950623115,0.515995640377339,0.07330286516844606,0.4822741280524567,0.03265286203536601
corona2_5069,0.2395924318335888,0.2037085424405166,0.025865995286374392,0.05622109393761613,0.07932721283017223,0.09368847964609164,0.5408186545476796,0.513569454145914
corona2_2321,0.2393244750061685,0.011567399029891614,0.4233283124222378,0.005519705039801694,0.4389182294910164,0.22089785039221785,0.15541728763860232,0.14031738834513705
corona2_13138,0.2393216875010889,0.3970640139044945,0.14903154352825845,0.22312430897096036,0.8335382673495624,0.2615360613186907,0.1497201739520891,0.024917042900241656
corona2_2739,0.2393216875010889,0.8979988576830162,0.7755738962241672,1.048051725410193,0.8967198796595229,0.8164898840097232,1.5956381891964035,0.3813001402124277
corona2_11696,0.2393216875010889,0.4939499889889558,0.23389954544880884,0.16973241003721884,0.10258292197290557,0.19489873807452546,0.062230263014975085,0.049908718590315364
corona2_9685,0.2393216875010889,0.4443490910436223,0.10317250846909304,0.02060838180291145,0.021148964275244552,0.007588145715839106,0.3456483158403972,0.3813001402124277
corona2_10988,0.2393216875010889,0.3521939197422261,0.5395224550581872,0.5691819816917272,0.8967198796595229,0.33688754955321804,0.5090084014992325,1.7222420786196853
corona2_12807,0.2393216875010889,0.27008965764023823,0.4130439049555197,0.4538257485790439,0.1282809231826394,0.2615360613186907,0.6915080823875632,0.7259473482926095
corona2_7451,0.2393216875010889,0.6556705919796015,1.0367614523060589,0.1956241749982089,1.1631737144393215,0.33688754955321804,0.5530365219523607,0.2989697044234449
corona2_6527,0.2390619498094224,0.16089746010939715,0.02111322875389876,0.055342076583603406,0.11026070788844784,0.04536431946188338,0.9066895532950812,0.8070787944013437
corona2_6041,0.2390048481704104,0.43307089368783575,0.2256844651351058,0.5384346745293602,0.15177812351303446,0.3516834182919297,0.4725775031485695,0.09417248276998337
corona2_2595,0.2390048481704104,0.06976244717537093,0.4480638689443104,0.32001930783434285,0.15177812351303446,0.6574654659155751,0.17543638079329787,0.23415329443556765
corona2_11632,0.23880910913241646,0.2411208948579097,0.08401304863482446,0.1588121787259473,0.022784725037527098,0.4044461571653964,0.08989974168450382,0.2128767044352447
corona2_10469,0.2387245039590841,0.10503487383474347,0.08306077472229567,0.2036292832796724,0.15294540850252142,0.2123808686746885,0.371602345607589,0.2851203503768292
corona2_9346,0.2387245039590841,0.13100412124232882,0.1825854256990277,0.4791162447468818,0.4430856393246725,0.5882793099818633,0.45940854373684203,0.4444885445508603
corona2_6878,0.2387245039590841,0.9339935887872493,0.16761114057916385,0.523535817802043,0.4152454663752538,0.4264037231147038,0.053451336383375764,0.6056561136685916
corona2_10177,0.2387245039590841,0.31511563028578393,0.008572746212248841,0.2185044084904518,0.1695088400302151,0.08628539145341604,0.034090482349195136,0.24585376274533494
corona2_10901,0.2387245039590841,0.21172640401379086,0.037621838278045466,0.4791162447468818,0.4152454663752538,0.12109721025844968,0.2734465963322851,0.24585376274533494
corona2_10453,0.23824787921645324,0.16064494280862024,0.02749521923858609,0.17944824964134426,0.5818716652565835,0.2533887689079945,0.2696124061812976,0.20214897406278773
corona2_11812,0.23824787921645324,0.2524159692776856,0.03327475448532497,0.09735605824887338,0.07071849823198306,0.07567769742283399,0.15088509034992667,0.03595168716191124
corona2_10138,0.23824787921645324,0.396268912240555,0.119871948790733,0.10903729531814246,0.1034765139888564,0.06507660993736912,0.0988144725883812,0.4788230968052021
corona2_3540,0.2382251548836393,0.10316986703524292,0.0449025023476118,0.05178020298062543,0.11146255943725147,0.1140149503538507,0.4397409507169838,0.05395670648939617
corona2_12661,0.2382251548836393,0.06773940581102866,0.15921625671217576,0.23587730675382454,0.058769050035877575,0.2436891916959525,0.1909305429855191,0.1992634825898176
corona2_9539,0.2379410703912693,0.5663913628171792,0.1158269594295566,0.13532101143558792,0.12279960535186435,0.2597468087547461,0.4924281325676298,0.013234974123180416
corona2_7486,0.2379410703912693,0.20567762644615192,0.4681619638022844,0.07142938474315835,0.17364401296043958,0.342884361892607,0.22187863182517875,0.3856584184856247
corona2_7042,0.23769559448918945,0.21746627866830034,0.055076130883452014,0.038846504757258184,0.18246583553357867,0.07212010757785613,0.26946707519916824,0.25683660321020874
corona2_6997,0.2375836471801223,0.29653003741542977,0.4470414303040552,0.20350813730873407,0.2416028490048457,0.02698661715194687,0.5034413645564532,0.0992055782879656
corona2_8099,0.2368499677559872,0.11125178998698244,0.12079478175161547,0.3653124165602509,0.055031031891401024,0.33590661919124304,0.08639436799091944,0.0508129717795882
corona2_1650,0.2367905824958351,0.21116550232312506,0.31460156190494026,1.3924356548777883,0.21834077939593105,0.18637064433727876,0.412015360029347,0.3524917092395725
corona2_6440,0.2367905824958351,0.4701344442002466,0.8362035162492677,1.1333950946847824,0.6117298579719018,0.7332451297480896,0.9962248489158538,0.4632055426304096
corona2_945,0.2367905824958351,0.04162900097122873,0.02038635166652064,0.11979728765426265,0.010154085737169295,0.002173426842949581,0.053610844148896636,0.0423121945638864
corona2_9583,0.2367905824958351,0.13592000015291708,0.07039631272198528,0.15235096344505208,0.0062704809689406275,0.27088140546277395,0.03564949335634208,0.010210154188910235
corona2_2070,0.2365488616010584,0.24295060046108616,0.2592701611084856,0.21424945856293928,0.1393637094926452,0.2951628484194934,0.2624891281767752,0.1424278165763738
corona2_1194,0.2364037869647348,0.1099096366075349,0.5958996365368873,0.7535236825518934,0.17145046044775925,0.5428675395823421,0.13079483433914174,0.391091481926096
corona2_4930,0.2364037869647348,0.397273260655291,0.3824363465320628,1.0451811761181176,0.326811141773171,0.2626088211057789,0.5628358079734126,0.9898618483713844
corona2_12911,0.23629114000610374,0.5041463406603593,0.3935193886930348,0.5869305316557099,1.036703324394524,0.16440872228479744,0.3586961248224692,0.8547206025841572
corona2_4304,0.23629114000610374,0.07947815658835014,0.6820008943366582,0.11909876584896498,0.585903846627256,0.18442625428844814,0.5313816366750264,0.16115347122058382
corona2_5125,0.23629114000610374,0.16206064016488067,0.2645189591018104,0.5580086902350313,0.4015684957336248,0.08324148509406362,0.01989489647999831,0.06727091501632745
corona2_5751,0.2361342487716416,0.09901889225169838,0.038073448550523234,0.051190447450474616,0.052951828612951966,0.06500404197151073,0.3206127743697812,0.1923671072126392
corona2_12750,0.2361177312220845,0.1969721796086064,0.2466609234334496,0.5247930234272341,0.1538050049521341,0.10027114952539767,0.4518377277796824,0.10956228942086108
corona2_11541,0.23608948075429795,0.31124353566107404,0.0008113711674922707,0.0234562719610772,0.08393153123103053,0.03684430768875725,0.7147204290964604,0.7833320683060432
corona2_3590,0.2360242627311744,0.10474470103270146,0.15395381598141342,0.244580419761556,0.5695602053418849,0.6936176342686613,0.2565609393019179,0.34390145835562885
corona2_10015,0.2360242627311744,0.40647649042631256,0.3440310814358963,0.5111215506025443,1.240045954026466,0.3658654729502722,0.4882460010401467,0.6739006191690732
corona2_12128,0.2360242627311744,0.08637740855993926,0.1765081977169595,0.1538053187021878,0.3922234114440606,0.4790698313756606,0.2565609393019179,0.18764463386934152
corona2_3579,0.2360242627311744,0.14801491842844622,0.2536231315668809,0.3535539923539214,0.6681338075206349,0.6483711922254081,0.28595636922265194,0.34390145835562885
corona2_8910,0.2360242627311744,0.7842138911749315,0.1765081977169595,0.9200527919201558,0.35243012050923506,0.5195386737886419,0.5641826572136117,1.2409143832228116
corona2_3562,0.2360242627311744,0.05599839504149611,0.003921822162026824,0.4779265196337332,0.0901433249405046,0.2362536091881379,0.2565609393019179,0.30918350176288595
corona2_3276,0.23586318646077176,0.334281822009883,0.8549820469313381,0.4376024760014188,0.4410142317346167,0.2381277037320549,0.3939623014088599,0.381275764883027
corona2_11301,0.23586318646077176,0.4631077420954215,1.0872886221126772,0.2024562483768638,0.3090488735749613,0.7456906175901657,0.15961340082889766,0.3044731033898721
corona2_10433,0.23586318646077176,0.08148380865576024,0.2960729483399375,0.12758264493302868,0.039246540426146184,0.07515777084956332,0.4089179696397572,0.4311873061905093
corona2_9525,0.23586318646077176,0.17652680976392654,0.4639901316690465,0.4223023803951077,0.09166018026381548,0.06228407043368656,0.07285287113834618,0.00866945992565361
corona2_2603,0.2356406826685857,0.18442700885319666,0.10246579756175364,0.013298498446759505,0.00839202372835617,0.17363974781461686,0.013305105656166948,0.24120399990046654
corona2_9492,0.2354975961698487,0.2673749088948259,0.07668120273442477,0.2901933741640024,0.07943642961486512,0.01946897350243704,0.13685901971707845,0.6558948073032199
corona2_9376,0.2354975961698487,0.2022707220438296,0.4803408741230561,0.10884672154341682,0.17427134486989052,0.440488318729536,0.14525694982488313,0.12222599314503005
corona2_11140,0.23529663307633256,0.06952778279682999,0.4183329338563753,0.2694934105583429,0.003363628478486251,0.0789035331965133,0.037238339201226565,0.02788356595687596
corona2_3137,0.23529663307633256,0.01714280447734656,0.021231387405038698,0.16587801472931762,0.02744880810984772,0.020978136751351573,0.0605504327840981,0.023870177585261127
corona2_6540,0.23514751713697954,0.09526912133023087,0.0040433713999487204,0.16238000055695453,0.1369926631205214,0.01720363771779886,0.2368202508568979,0.02321363304897779
corona2_10340,0.2349564829007499,0.19806137244608651,0.1340089907035295,0.016881747191998652,0.17328179092838095,0.12144639105547425,0.4563210375805791,0.4180775942873312
corona2_10595,0.23442510876432335,0.10394602012962643,0.4796278919565385,0.4695954365457835,0.28669704428914405,0.3491288711521026,0.23695037288223056,0.5147899687385546
corona2_6402,0.23442510876432335,0.2263696115898841,0.13756099907236852,0.03153940530181168,1.096245300853432,0.3270818061288018,0.047850828454392855,0.5960984942968319
corona2_9360,0.2341917143122029,0.5681134065603488,0.3268576195342459,0.04990646956247592,0.13883967301603986,0.2585902371060164,0.7187534790778429,0.11919486770976599
corona2_3888,0.2341917143122029,0.3870599444075592,0.30982010340155314,0.4500287671503108,0.4162117872665089,0.18586648557691235,0.03440120065903046,0.22877439048531925
corona2_6921,0.2341917143122029,0.3870599444075592,0.07166409221641631,0.15702151785628488,0.17840071540009994,0.29131166368931505,0.04382224819956525,0.22877439048531925
corona2_8371,0.2338313058160809,0.5352326705697195,0.08496661870438467,0.49065158509441803,0.2347255245884067,0.11024092039618416,0.2505391482265029,0.7110607483255897
corona2_4806,0.2338313058160809,0.2711495975523078,0.5423306071694534,1.2311827458025757,0.4938475962093252,0.7069264450934294,0.735854126448216,0.2361836559796472
corona2_11733,0.2338313058160809,0.07027098874293825,0.3117042880679929,0.3261186066583445,0.6172420749502083,0.17252264140440374,0.3340630178939968,0.12719117099185545
corona2_8216,0.2338313058160809,1.326354328022447,0.7000809201789338,0.28854800500810496,0.4359744586709451,1.0197987677676883,0.7915438202026959,0.8375957648177772
corona2_324,0.2338313058160809,0.013737234946703527,0.046718123853770194,0.49065158509441803,197.9030899869917,185.3310077298433,198.39794000867192,197.7304870557819
corona2_7974,0.2338313058160809,0.3176646289535091,0.3983943351769335,0.769292782046372,0.2800637057131467,0.9548816459315912,0.5749858423410774,1.4635896581714256
corona2_1359,0.2338313058160809,0.7268369432266336,0.5935221019306426,1.0729709269151988,1.2678860432888357,0.4309169803321632,0.5237552992413202,0.5333135557773246
corona2_4953,0.2338313058160809,0.15319254002428362,0.8115937521144454,0.8184744740501412,0.3809111192525829,0.5912990552066782,0.963691770686144,0.37343610735516014
corona2_6315,0.2338313058160809,0.07027098874293825,0.3983943351769335,0.252656556304389,0.2800637057131467,0.5912990552066782,0.11399005398242555,0.0217762927230338
corona2_8427,0.2338313058160809,0.5966567853178405,0.8690032242292881,0.44760983172672775,0.8188557435854258,0.8910511301803391,0.5749858423410774,0.2790856573506285
corona2_4952,0.2338313058160809,0.07027098874293825,0.3117042880679929,0.5347982576177758,0.2347255245884067,0.3815061973830423,0.3789115986198667,0.12719117099185545
corona2_4081,0.2338313058160809,0.034836282816756416,0.046718123853770194,0.12890957943273554,0.2800637057131467,0.20861437909011524,0.11399005398242555,0.07301430655843189
corona2_11610,0.2338313058160809,0.013737234946703527,0.2337311031510385,0.36523371086027495,0.2800637057131467,0.3815061973830423,0.4255802092839699,0.5907820932495632
corona2_9824,0.2338313058160809,1.088751964526799,0.8115937521144454,0.6730291386664079,0.4938475962093252,0.7069264450934294,0.14375334907718845,1.0372157317092394
corona2_1685,0.2338313058160809,0.2711495975523078,0.2337311031510385,0.12890957943273554,0.004834120643087843,0.11024092039618416,0.14375334907718845,0.002503501251316769
corona2_10503,0.2338313058160809,0.09389441125525562,0.7000809201789338,0.44760983172672775,0.15534813667493014,0.5912990552066782,0.8481270296132167,0.12719117099185545
corona2_11201,0.2338313058160809,0.2711495975523078,0.10885398340245422,0.252656556304389,0.04691808425465641,0.17252264140440374,0.4739096783318809,0.05192605570188825
corona2_1700,0.2338313058160809,0.3675026384598673,0.3983943351769335,0.44760983172672775,0.4359744586709451,0.20861437909011524,0.6274824742650356,0.5907820932495632
corona2_3390,0.2338313058160809,0.07027098874293825,0.02114171894014306,0.06146600726653235,0.018600134583024255,0.08438859292367715,0.14375334907718845,0.0981363877247257
corona2_2130,0.2338313058160809,0.15319254002428362,0.6461380177758297,0.36523371086027495,0.15534813667493014,0.043812205825094784,0.4255802092839699,0.2790856573506285
corona2_12517,0.2338313058160809,0.013737234946703527,0.1657026470418332,0.10374380761158372,0.15534813667493014,0.06222875684559352,0.00948765738270672,0.12719117099185545
corona2_2155,0.2338313058160809,0.3176646289535091,0.3117042880679929,0.011586813733000896,0.1930802743234062,0.20861437909011524,0.11399005398242555,0.07301430655843189
corona2_12575,0.2338313058160809,0.5966567853178405,0.7552606280844466,1.3384574142990386,1.0367902814284784,0.5912990552066782,0.963691770686144,0.9694942414616566
corona2_9879,0.2338313058160809,0.12154380586537065,0.19839517642481286,0.3261186066583445,1.0367902814284784,0.8283883121958169,0.14375334907718845,0.19642065202384285
corona2_8628,0.2338313058160809,0.3675026384598673,0.1358075868347262,0.10374380761158372,0.12173055788846295,0.11024092039618416,0.00948765738270672,0.1600181073649721
corona2_11291,0.2338313058160809,0.22812762387411084,0.3983943351769335,0.720792493602408,0.2800637057131467,0.4309169803321632,0.9055315192768886,1.1060070675495042
corona2_8760,0.2338313058160809,0.5352326705697195,0.19839517642481286,0.4057689185757009,1.1124943019009057,0.8910511301803391,0.7915438202026959,0.12719117099185545
corona2_2689,0.2338313058160809,0.3675026384598673,0.1358075868347262,0.44760983172672775,0.3288676175611365,0.06222875684559352,0.4255802092839699,0.12719117099185545
corona2_5905,0.2338313058160809,0.003775101264793928,0.08496661870438467,0.1864997476471051,0.3288676175611365,0.24775307358666154,0.04526021610968217,0.19642065202384285
corona2_5581,0.2338313058160809,0.12154380586537065,0.1358075868347262,0.08121463961879632,0.15534813667493014,0.08438859292367715,0.14375334907718845,0.05192605570188825
corona2_1573,0.2338313058160809,0.12154380586537065,0.02114171894014306,0.011586813733000896,0.09239393487875698,0.4824545906380797,0.0645615311956676,0.5907820932495632
corona2_3802,0.2338313058160809,0.22812762387411084,0.8690032242292881,0.49065158509441803,0.04691808425465641,0.7669814185979842,0.5237552992413202,0.3249071863662152
corona2_11113,0.2338313058160809,0.4764565848688265,0.1657026470418332,0.8682868174432616,0.4938475962093252,0.13967109526029178,0.4739096783318809,0.2361836559796472
corona2_5485,0.2338313058160809,0.3675026384598673,0.7552606280844466,0.3261186066583445,0.2800637057131467,1.0197987677676883,0.4739096783318809,0.37343610735516014
corona2_3597,0.2338313058160809,0.22812762387411084,0.5423306071694534,0.4057689185757009,0.1930802743234062,0.6483278162720372,0.3340630178939968,0.1600181073649721
corona2_9341,0.2338313058160809,0.4204905936719024,0.3117042880679929,0.08121463961879632,0.4938475962093252,0.24775307358666154,0.02970133276315585,0.3249071863662152
corona2_1372,0.2338313058160809,0.12154380586537065,0.2715529089175835,0.15655082364211514,0.06744790644918984,0.17252264140440374,0.4255802092839699,0.3249071863662152
corona2_7413,0.2338313058160809,0.013737234946703527,0.2715529089175835,0.21858905210100935,0.2347255245884067,0.24775307358666154,0.5237552992413202,0.0217762927230338
corona2_9030,0.2338313058160809,0.8658521214460816,0.5423306071694534,0.12890957943273554,1.0367902814284784,0.8910511301803391,0.11399005398242555,0.07301430655843189
corona2_4506,0.2338313058160809,0.3176646289535091,0.5423306071694534,0.12890957943273554,0.09239393487875698,0.3815061973830423,0.11399005398242555,0.4244708360425619
corona2_8557,0.2338313058160809,0.18876018364112648,0.7552606280844466,0.06146600726653235,0.15534813667493014,0.11024092039618416,0.21225904240239368,0.4244708360425619
corona2_2505,0.2338313058160809,0.7268369432266336,0.8115937521144454,0.8682868174432616,0.3809111192525829,1.0197987677676883,0.963691770686144,0.5907820932495632
corona2_7493,0.2338313058160809,0.4204905936719024,0.4926686519385664,0.12890957943273554,0.3809111192525829,0.24775307358666154,0.21225904240239368,0.3249071863662152
corona2_8162,0.2338313058160809,0.022655333517668488,0.2337311031510385,0.3261186066583445,0.4359744586709451,0.08438859292367715,0.0645615311956676,0.5333135557773246
corona2_8581,0.2338313058160809,0.2711495975523078,0.8690032242292881,0.10374380761158372,0.1930802743234062,0.06222875684559352,0.2505391482265029,0.01233628862955172
corona2_6845,0.2338313058160809,0.3675026384598673,0.5423306071694534,0.9696216918178506,0.9625429472896164,0.3343889210552776,0.1765874059445629,0.12719117099185545
corona2_1048,0.2338313058160809,0.22812762387411084,1.4239757723244568,0.9696216918178506,0.8188557435854258,1.0857279397354729,0.9055315192768886,1.0372157317092394
corona2_3414,0.2338313058160809,0.18876018364112648,0.3983943351769335,0.10374380761158372,0.2347255245884067,0.11024092039618416,0.21225904240239368,0.07301430655843189
corona2_12208,0.2338313058160809,0.3675026384598673,0.4926686519385664,0.6260635159807209,0.8188557435854258,1.0857279397354729,0.4255802092839699,1.1757931882962378
corona2_12227,0.2338313058160809,0.007624696395685928,0.01278013843338617,0.10374380761158372,0.3809111192525829,0.20861437909011524,0.3340630178939968,0.2361836559796472
corona2_2919,0.2338313058160809,0.4764565848688265,0.2337311031510385,0.769292782046372,1.2678860432888357,0.4824545906380797,0.2505391482265029,0.7736056838156493
corona2_1886,0.2338313058160809,0.5352326705697195,0.06423900259858653,0.36523371086027495,0.8898593423433862,0.5359634374884922,0.08752450999535881,0.4778220767531122
corona2_1381,0.2338313058160809,1.2456769050468035,0.4926686519385664,0.6260635159807209,0.5543321036223481,1.0857279397354729,0.8481270296132167,1.1757931882962378
corona2_2107,0.2338313058160809,0.09389441125525562,0.3117042880679929,0.252656556304389,0.5543321036223481,0.24775307358666154,0.5237552992413202,0.2361836559796472
corona2_6942,0.2338313058160809,0.12154380586537065,0.046718123853770194,0.1864997476471051,0.06744790644918984,0.08438859292367715,0.1765874059445629,0.19642065202384285
corona2_10334,0.2338313058160809,0.7268369432266336,0.8115937521144454,0.8184744740501412,0.2800637057131467,0.7669814185979842,0.2505391482265029,0.5907820932495632
corona2_12445,0.2338313058160809,0.9383503776622836,0.3117042880679929,0.769292782046372,0.4359744586709451,0.7669814185979842,0.4739096783318809,0.9694942414616566
corona2_3816,0.2338301265431096,0.131175359547,0.14584247423994645,0.13858390323623282,0.8031320761174245,0.25574479367951514,0.15830259131738772,0.02515606404921308
corona2_8692,0.2338301265431096,0.10148955354479702,0.4488083309295168,0.0053479149459774574,0.0775608158782239,0.03768228203703329,0.336909825936023,0.19796338969069796
corona2_11588,0.2338301265431096,0.2973909337765647,0.13090717195922275,0.04544297122682363,0.055481790512562384,0.08475371453834021,0.04860329645628903,0.06393223474799319
corona2_2832,0.23322667512251566,0.4897870176412326,0.41050965670955386,1.120227228730385,0.7767182507238247,1.1343113107628993,1.1620335230507841,1.0818800947708875
corona2_1348,0.23300193732561375,0.4362623688740329,0.21107923447910545,0.07769858915249052,0.2145219578327838,0.03320148734302408,0.40569347355203894,0.5517725547407271
corona2_7130,0.23300193732561375,0.1865147260109297,0.6568629804317506,0.17051074672490882,0.7100808128010473,0.16345622847728986,0.5478046892854654,0.3172391713580245
corona2_6948,0.23300193732561375,0.6705834468021888,0.6140740159426551,0.22163239401599946,0.3240001564778617,0.08979800144868474,0.16988896398937242,0.1100676688192484
corona2_10371,0.2328847129547329,0.3644872290085073,1.0019444881539434,0.2870056587103429,0.7601280313682108,0.9984813690310392,0.48971638445446997,0.3490045171962349
corona2_4859,0.2328847129547329,0.09917443658801144,0.06976586296271642,0.3364863003829305,0.061119116482508014,0.267633651511501,0.6006397153472601,0.1480224623709712
corona2_4483,0.2328847129547329,0.5123819232524293,0.3671461154221825,0.4858385209527644,0.5162806351490284,0.2497493824995705,0.23199135736135745,0.4346489706453386
corona2_9373,0.2328847129547329,0.2424499519477413,0.7049538618132403,0.7753844833797148,0.5162806351490284,0.6087404362853283,1.785184232517491,0.6041785942791326
corona2_4777,0.2328847129547329,0.3001404863624427,0.10574259789973478,0.3195775263230999,0.21713196914760546,0.3455577659220372,0.3502693657394818,0.06456503604199708
corona2_10671,0.2320683924694416,0.4542935540355849,0.26280298551801656,0.4609241483804366,0.565378445837785,0.12125986875204806,0.3577593774685479,1.2534713603581424
corona2_3432,0.23185671811303846,0.3617078953338273,0.4724506147309567,0.21371715213333392,0.4325028683365483,0.4761975552510199,0.15954955169263366,0.2715324936282173
corona2_10355,0.23185671811303846,0.4434620536445058,0.6106065627082099,0.6322289310686959,0.5244956156750893,0.3719079653718479,0.8957555430972243,0.3379529146243265
corona2_10643,0.23185671811303846,0.4152868568815996,0.581741418867739,1.0223824406401016,1.137167440769724,1.111539210685235,0.9577837820831469,0.21234452344112395
corona2_8284,0.23185671811303846,0.22400864669252385,0.3283897271953204,0.2994606951157927,0.15347413815929198,0.3968571543374765,0.260419293301652,0.4112049393445856
corona2_330,0.23185671811303846,0.08451951457706483,0.03195553885118665,0.8473957796129828,0.09441358136555812,0.2799876532367241,0.03548725150546388,0.14525361182811775
corona2_1968,0.2317311479874914,0.17820889857221978,0.14028665410528682,0.12297715481756205,0.06552148075694916,0.08777498739502933,0.09248121540364423,0.20255368531766446
corona2_12433,0.2316777901209541,0.29839749703554885,0.029433163656101238,0.1661741134327759,0.03425653686438991,0.07304350214012369,0.06561329219677152,0.0278127356416386
corona2_2016,0.2316777901209541,0.7401928598536225,0.8426126205526138,1.9781955840973893,0.994195884901744,0.6353126680246447,1.1668077056082398,1.0974874190387884
corona2_7113,0.23164817690966086,0.11130738465473627,0.1329967021434404,0.25082531545121045,0.05123304034905729,0.11149396673827218,0.061912252111525026,0.2361868243700152
corona2_267,0.23143722926548,0.06376951767142633,0.04639613838477815,0.13427296305678318,0.20120778525508065,0.05241067607969184,0.14341802116097027,0.22031373881599925
corona2_8753,0.23123087788242336,0.28177594987860605,0.11284686712092895,0.6496292783564107,0.42259820505404105,0.1648598109350662,0.12133312729197432,0.07654197214996561
corona2_12760,0.2309047824712837,0.2478234627046351,0.628746526274143,0.2144953460171439,0.22250640250055004,0.3237546953524548,0.35389626574873423,0.08110155632973952
corona2_1743,0.2309047824712837,0.14014836707310796,0.2809587167270314,0.3169492052945521,0.22250640250055004,0.4396861855753305,0.7816343657918877,0.06883926396621556
corona2_6913,0.2309047824712837,0.22352407960370327,0.0368872126545119,0.07033220896251675,0.02576125542696317,0.6420308722697572,0.1241699898394158,0.7570398813364059
corona2_9992,0.2309047824712837,0.3894133338513169,1.2963701855006635,0.3169492052945521,0.24780679251089155,0.18236027452749984,0.07058258498251545,0.2471136256989805
corona2_7193,0.2309047824712837,0.8972117789961469,0.4393540865773554,0.43687412531359776,0.7820896702686594,0.4091896780455967,0.8518269956506038,1.7973540367383287
corona2_2209,0.2308796829815806,0.22031097437742475,0.08253326314833848,0.06994658009401541,0.15903092469554445,0.17323834336802285,0.7560284068923828,0.7439978945081448
corona2_4312,0.23065682608524654,0.06827749544205397,0.019350582367670014,0.1402675609862847,0.07124063688582546,0.07297073731139363,0.1678618565834087,0.3125839129605433
corona2_4603,0.2304361387086697,0.350062276511947,0.7275547438684221,0.6140883357647815,0.6426213214416499,0.5067350226288048,0.3429855286920412,0.4619259829243246
corona2_10972,0.2304361387086697,0.07484590181216308,0.1746923768233053,0.08490489283628741,0.02437795544386026,0.10585712121365297,0.2736278108568476,0.028166024617086987
corona2_3374,0.2303187881800977,0.1267214859308257,0.5376063282850799,0.5285385535760843,0.3775003142969303,0.4305328999846596,0.6091572583867709,0.21023094451718535
corona2_8932,0.2303077613749365,0.1029045591690626,0.17603400684879994,0.061006215865271066,0.3789331965906533,0.225208409877272,0.2698097835455915,0.03847740397014141
corona2_2474,0.2303077613749365,0.07186210597435475,0.5187416737685021,0.1838718216642062,0.2625644021172519,0.5402098565765154,0.3639143061038884,0.4093053391614753
corona2_234,0.23024029992561204,0.27800726498646544,0.03668307610781133,0.381641686373662,0.5595105442605971,0.18493622021462228,0.06388035907057821,0.3911058723650863
corona2_688,0.23014519154569366,0.15708568494011885,0.08453315135158067,0.06749108754511399,0.3380241619131372,0.17784913452342882,0.2870590714302631,0.08426036181736495
corona2_6086,0.2297227688453713,0.2047729736684532,0.1003237322491633,0.0908489423260634,0.08353830542338407,0.4049498128747949,0.3865087926288822,0.418132185630938
corona2_8404,0.2294647310662559,0.2227592616599386,0.4314615106333721,0.3155527619624797,0.7011424363698051,0.2914643418863422,0.31200346165021703,1.0983069234512597
corona2_12172,0.2294647310662559,0.12299017246027613,0.4314615106333721,0.4631487346711095,0.38455769101194587,0.016588820713064292,0.4777880723572764,0.5273853359325891
